MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,logSP
60,RL,86.0,0.5200054657897131,Pave,<None>,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,1990,1990,Hip,CompShg,HdBoard,HdBoard,BrkFace,1.0942753720407323,TA,TA,PConc,Gd,TA,No,GLQ,1.0898892117996128,Unf,-0.359662323183478,-0.15197247222971708,1475,GasA,Ex,Y,SBrkr,1.0449488443798194,1.1590965694544855,0,1.4895935543476824,1,0,2,1,4,1,Gd,10,Typ,1,Ex,Attchd,0.2988479313615373,Unf,2,514,TA,TA,Y,1.0813478785100958,1.1680929874147792,-0.4079206211052366,0,-0.2940036598327685,0,<None>,<None>,<None>,0,5,2008,WD,Normal,12.47717172708952
20,RL,80.0,0.10867247863900092,Pave,<None>,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,PosN,Norm,1Fam,1Story,8,5,1981,1981,Hip,WdShngl,BrkFace,BrkFace,<None>,-0.8171343254785851,Gd,TA,PConc,Gd,TA,No,ALQ,1.1021194544671307,Unf,-0.359662323183478,1.5483432516327955,2524,GasA,TA,Y,SBrkr,2.62666568172056,-0.8700861079650746,0,1.7423159431201416,1,0,2,1,4,1,Gd,9,Typ,1,Gd,Attchd,0.25264802440160955,Fin,2,542,TA,TA,Y,1.3508417029736528,1.1641517219190447,-0.4079206211052366,0,-0.2940036598327685,0,<None>,MnPrv,<None>,0,7,2009,WD,Normal,12.535379989788607
20,RL,0.0,0.8056498221900832,Pave,<None>,IR1,Lvl,AllPub,CulDSac,Gtl,Edwards,Norm,Norm,1Fam,1Story,3,5,1955,1955,Hip,CompShg,BrkFace,Wd Sdng,<None>,-0.8171343254785851,TA,TA,Slab,<None>,<None>,<None>,<None>,-1.3528794995691213,<None>,-0.359662323183478,-2.0634069800126906,0,GasA,Ex,Y,FuseA,1.4360344608066997,-0.8700861079650746,0,0.5726662438300301,0,0,2,0,4,1,TA,8,Min2,1,Gd,Attchd,0.12074800304816459,Unf,2,452,TA,TA,Y,-0.9490260588204544,-1.0703598828507335,-0.4079206211052366,0,-0.2940036598327685,0,<None>,<None>,<None>,0,6,2009,WD,Normal,11.846543632608537
60,RL,85.0,1.1241116921826282,Pave,<None>,IR1,Lvl,AllPub,Inside,Gtl,StoneBr,Norm,Norm,1Fam,2Story,9,5,2005,2006,Hip,CompShg,CemntBd,CmentBd,Stone,1.2448019429650738,Gd,TA,PConc,Ex,TA,Av,GLQ,0.19479726443447437,Unf,-0.359662323183478,1.936384813204043,1992,GasA,Ex,Y,SBrkr,1.8774794627664098,1.1770614454961446,0,2.146839390165653,0,0,3,1,4,1,Ex,11,Typ,1,Gd,BuiltIn,0.37646918544354163,Fin,3,716,TA,TA,Y,1.1146842985939245,1.1141704385997793,-0.4079206211052366,0,-0.2940036598327685,0,<None>,<None>,<None>,0,7,2006,New,Partial,13.229569788348703
20,RL,57.0,0.03510970641887099,Pave,<None>,IR2,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,5,1994,1995,Gable,CompShg,VinylSd,VinylSd,<None>,-0.8171343254785851,TA,TA,PConc,Gd,TA,No,GLQ,0.7840631946027693,Unf,-0.359662323183478,-0.3764632428490745,990,GasA,Ex,Y,SBrkr,-0.3428862978242231,-0.8700861079650746,0,-1.1129695691577521,0,1,1,0,3,1,TA,5,Typ,0,<None>,Detchd,0.32980314342437933,Unf,2,672,TA,TA,Y,-0.9490260588204544,-1.0703598828507335,-0.4079206211052366,0,-0.2940036598327685,0,<None>,<None>,<None>,0,2,2008,WD,Normal,11.884495917930655
20,RL,100.0,1.73340819811717,Pave,<None>,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,4,1960,2006,Hip,CompShg,HdBoard,HdBoard,BrkFace,1.0308789949874917,TA,Fa,Slab,<None>,<None>,<None>,<None>,-1.3528794995691213,<None>,-0.359662323183478,-2.0634069800126906,0,GasA,TA,Y,SBrkr,1.5048080321651254,-0.8700861079650746,0,0.6393083300335068,0,0,1,0,3,1,TA,9,Min1,1,TA,Attchd,0.14593296232142441,Unf,2,336,TA,TA,Y,-0.9490260588204544,-1.0703598828507335,-0.4079206211052366,0,-0.2940036598327685,0,<None>,GdPrv,<None>,0,11,2009,WD,Normal,11.652696102959752
20,RL,60.0,0.393165184938445,Pave,<None>,Reg,Low,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,7,1946,2006,Gable,CompShg,MetalSd,MetalSd,<None>,-0.8171343254785851,TA,TA,CBlock,<None>,<None>,<None>,<None>,-1.3528794995691213,<None>,-0.359662323183478,-2.0634069800126906,0,GasA,Ex,Y,SBrkr,-0.541949484228679,-0.8700861079650746,0,-1.2971063982583075,0,0,1,0,2,1,Gd,6,Typ,0,<None>,Detchd,0.07563116126917993,Unf,1,308,TA,TA,Y,-0.9490260588204544,-1.0703598828507335,-0.4079206211052366,0,-0.2940036598327685,0,<None>,<None>,<None>,0,4,2010,WD,Abnorml,11.349241150793087
20,RL,73.0,-0.018772964174066837,Pave,<None>,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,1Story,7,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,<None>,-0.8171343254785851,Gd,TA,PConc,Gd,TA,Av,Unf,-1.3528794995691213,Unf,-0.359662323183478,1.3989869074102859,1302,GasA,Ex,Y,SBrkr,0.5283753411591511,-0.8700861079650746,0,-0.2964953338299548,0,0,2,0,3,1,Gd,6,Typ,0,<None>,Attchd,0.3868774598931175,Fin,2,436,TA,TA,Y,-0.9490260588204544,0.37664530144914965,-0.4079206211052366,0,-0.2940036598327685,0,<None>,<None>,<None>,0,8,2007,New,Partial,12.080996832096169
20,RL,103.0,0.4064016777480438,Pave,<None>,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,<None>,-0.8171343254785851,Gd,TA,PConc,Gd,TA,Av,Unf,-1.3528794995691213,Unf,-0.359662323183478,1.4170714273922516,1316,GasA,Ex,Y,SBrkr,0.5623567487687813,-0.8700861079650746,0,-0.2642995790155813,0,0,2,0,3,1,Gd,6,Typ,1,Gd,Attchd,0.3868774598931175,Fin,2,440,TA,TA,Y,-0.9490260588204544,0.33392685712519404,-0.4079206211052366,0,-0.2940036598327685,0,<None>,<None>,<None>,0,10,2007,New,Partial,12.206782393599411
60,RL,100.0,0.08821815467927883,Pave,<None>,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Artery,Norm,1Fam,2Story,6,6,1964,1978,Gable,CompShg,VinylSd,VinylSd,BrkCmn,1.292949043995077,TA,TA,CBlock,TA,TA,No,Rec,0.5198279128300708,Unf,-0.359662323183478,-0.1915932948864127,816,GasA,TA,Y,SBrkr,0.0695203575859003,1.1713578293863693,0,0.9789503502122096,0,1,1,1,4,1,TA,9,Typ,1,TA,Attchd,0.16614273162389254,RFn,2,540,TA,TA,Y,-0.9490260588204544,0.7707329847415093,-0.4079206211052366,0,-0.2940036598327685,0,<None>,GdPrv,<None>,0,6,2007,WD,Normal,12.013706813470414
20,RL,68.0,-0.11437885092028431,Pave,<None>,Reg,Lvl,AllPub,Inside,Mod,Edwards,Norm,Norm,1Fam,1Story,5,6,1957,2002,Hip,CompShg,HdBoard,HdBoard,Stone,1.174958522446242,TA,TA,CBlock,TA,TA,Av,Rec,0.43936847981158833,Unf,-0.359662323183478,0.7197029092784241,1216,GasA,Ex,Y,FuseA,1.0324945317860257,-0.8700861079650746,0,0.18387257258000617,0,0,1,0,4,1,TA,7,Min2,1,Gd,Basment,0.13081169054485128,Unf,1,364,TA,TA,Y,0.9229539743778269,0.960499793128945,-0.4079206211052366,0,-0.2940036598327685,0,<None>,<None>,<None>,0,5,2010,WD,Normal,11.881041706925902
60,RL,90.0,0.43990259284504846,Pave,<None>,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,8,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,1.246573457071129,Gd,TA,PConc,Gd,TA,Mn,GLQ,0.9848745529498276,Unf,-0.359662323183478,-0.9574244915514344,1065,GasA,Ex,Y,SBrkr,-0.0337449731397338,1.1817404598884667,0,0.9977050067806993,1,0,2,1,3,1,Gd,7,Typ,1,Gd,Attchd,0.3608827207642794,Fin,2,586,TA,TA,Y,1.0923821490453096,0.8374695942600386,-0.4079206211052366,0,-0.2940036598327685,0,<None>,<None>,<None>,0,11,2006,WD,Normal,12.449022745701502
20,RL,104.0,0.43886393380728844,Pave,<None>,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,5,1976,1976,Gable,CompShg,Plywood,Plywood,BrkFace,1.19461518310575,TA,TA,CBlock,Gd,TA,No,ALQ,0.7444069734495068,Unf,-0.359662323183478,0.20249870008150148,1193,GasA,TA,Y,SBrkr,1.0262488701784156,-0.8700861079650746,0,0.17788508488140692,0,1,2,0,3,1,TA,7,Typ,1,TA,Attchd,0.22710204267580952,Fin,2,478,TA,TA,Y,-0.9490260588204544,-1.0703598828507335,-0.4079206211052366,0,3.401331934259339,0,<None>,MnPrv,<None>,0,5,2008,COD,Abnorml,12.100717685412471
120,RL,43.0,-0.49021457502274746,Pave,<None>,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,Stone,1.27087225267474,Gd,TA,PConc,Gd,TA,Av,GLQ,0.7587920062152056,Unf,-0.359662323183478,0.5004684527887855,1364,GasA,Ex,Y,SBrkr,0.6761617411080167,-0.8700861079650746,0,-0.1562810411554458,1,0,2,0,2,1,Gd,6,Typ,1,Gd,Attchd,0.37646918544354163,RFn,2,484,TA,TA,Y,1.0813478785100958,0.6006195093871691,-0.4079206211052366,0,-0.2940036598327685,0,<None>,<None>,<None>,0,6,2006,WD,Normal,12.13270055639427
60,RL,0.0,2.38438352414303,Pave,<None>,IR2,Lvl,AllPub,FR2,Gtl,NoRidge,Norm,Norm,1Fam,2Story,7,6,1994,1994,Gable,CompShg,HdBoard,HdBoard,<None>,-0.8171343254785851,Gd,TA,PConc,Gd,TA,No,GLQ,0.6955464168177717,Unf,-0.359662323183478,-0.18160553378933472,973,GasA,Ex,Y,SBrkr,-0.3784556888743477,1.1759795460347742,0,0.7737002462519283,0,0,2,1,3,1,Gd,7,Typ,1,Gd,BuiltIn,0.31947092721273374,Fin,2,467,TA,TA,Y,1.0399417283334982,1.0681731485428825,-0.4079206211052366,0,-0.2940036598327685,0,<None>,<None>,<None>,0,1,2009,WD,Normal,12.421188057397057
60,RL,96.0,0.4296661887692772,Pave,<None>,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,Stone,1.1870377851469875,Ex,TA,PConc,Ex,TA,Av,GLQ,0.987783043636307,Unf,-0.359662323183478,-0.8155962075871482,1104,GasA,Ex,Y,SBrkr,0.07797535204998791,1.2116021645862887,0,1.2885726738274332,1,0,2,1,3,1,Ex,10,Typ,1,Gd,Attchd,0.39208678824743604,Fin,3,836,TA,TA,Y,-0.9490260588204544,1.0871003007389008,-0.4079206211052366,0,-0.2940036598327685,0,<None>,<None>,<None>,0,7,2009,WD,Normal,12.721888795877376
50,RL,0.0,0.42391837529928966,Pave,<None>,IR1,HLS,AllPub,Corner,Mod,Crawfor,Norm,Norm,1Fam,1.5Fin,6,7,1932,1950,Gable,CompShg,MetalSd,MetalSd,BrkFace,1.3851345860518878,TA,TA,CBlock,TA,TA,Mn,Rec,0.3030011414493186,LwQ,2.7814609604290865,-2.0634069800126906,854,GasA,TA,Y,SBrkr,-0.019199136493691427,1.1811100692809837,0,1.000820547526492,0,0,1,1,3,1,TA,7,Typ,1,Gd,Detchd,0.23220435073258283,Unf,2,432,TA,Fa,Y,-0.9490260588204544,-1.0703598828507335,2.4147663659869427,0,-0.2940036598327685,0,<None>,<None>,<None>,0,3,2007,WD,Normal,12.301387370778713
120,RL,41.0,-1.1797568607106883,Pave,<None>,Reg,Lvl,AllPub,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,2001,2001,Gable,CompShg,CemntBd,CmentBd,<None>,-0.8171343254785851,Gd,TA,PConc,Gd,TA,Mn,GLQ,0.7168514712465515,Unf,-0.359662323183478,0.530733505721891,1338,GasA,Ex,Y,SBrkr,0.6150274731427658,-0.8700861079650746,0,-0.21434404075168567,1,0,2,0,2,1,Gd,6,Typ,0,<None>,Attchd,0.35569414942786653,Fin,2,582,TA,TA,Y,-0.9490260588204544,-1.0703598828507335,2.4537557278051954,0,-0.2940036598327685,0,<None>,<None>,<None>,0,4,2010,WD,Normal,12.271396795480596
30,C (all),120.0,1.3526507092063607,Grvl,<None>,Reg,Low,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,3,4,1935,1950,Gable,CompShg,MetalSd,MetalSd,<None>,-0.8171343254785851,Fa,TA,CBlock,TA,TA,No,Unf,-1.3528794995691213,Unf,-0.359662323183478,0.817898880207912,894,GasA,TA,Y,SBrkr,-0.6676916533837682,-0.8700861079650746,0,-1.4129632107014318,0,0,1,0,2,1,TA,6,Typ,0,<None>,Detchd,0.31947092721273374,RFn,3,1248,TA,TA,Y,-0.9490260588204544,0.33392685712519404,-0.4079206211052366,0,-0.2940036598327685,0,<None>,<None>,Shed,560,8,2008,ConLD,Normal,11.302216779257382
190,RM,85.0,0.7940259904726418,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,2fmCon,2Story,5,5,1900,1950,Gable,CompShg,Wd Sdng,Wd Sdng,<None>,-0.8171343254785851,TA,TA,BrkTil,TA,TA,No,Unf,-1.3528794995691213,Unf,-0.359662323183478,0.42214933767550583,662,GasA,TA,N,SBrkr,0.808413192909989,1.1852683894511127,0,1.50034241113085,0,0,2,0,5,2,TA,10,Min2,0,<None>,Detchd,0.07063531376041099,Unf,2,560,TA,TA,Y,-0.9490260588204544,0.8135168682547921,-0.4079206211052366,0,-0.2940036598327685,0,<None>,<None>,<None>,0,9,2007,WD,Normal,11.407576060361786
30,RM,50.0,-0.8008975096925869,Pave,<None>,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1Story,6,6,1925,1980,Gable,CompShg,MetalSd,MetalSd,<None>,-0.8171343254785851,TA,Gd,BrkTil,TA,TA,No,BLQ,0.45927873053748347,Unf,-0.359662323183478,0.5022593547032309,1103,GasA,Gd,Y,SBrkr,0.001053185704312362,-0.8700861079650746,0,-0.7927182643978041,0,0,1,0,2,1,Gd,5,Typ,1,Gd,Detchd,0.22710204267580952,Unf,2,440,TA,TA,Y,1.0362080556140592,1.1641517219190447,-0.4079206211052366,0,-0.2940036598327685,0,<None>,MnPrv,<None>,0,7,2006,WD,Normal,11.612779849672751
20,RL,0.0,0.37538242303545194,Pave,<None>,IR1,Lvl,AllPub,CulDSac,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1966,1966,Gable,CompShg,Plywood,Plywood,BrkFace,1.2374986385076836,TA,TA,CBlock,TA,TA,Mn,BLQ,0.8323963761944626,Rec,2.7808667699714094,-0.7559751250180019,1154,GasA,Ex,Y,SBrkr,0.14481271770175327,-0.8700861079650746,0,-0.6580661667113182,0,0,1,1,3,1,TA,6,Typ,1,Po,Attchd,0.17626822978322906,RFn,2,480,TA,TA,Y,-0.9490260588204544,0.8216345209217658,-0.4079206211052366,0,-0.2940036598327685,0,<None>,MnPrv,<None>,0,11,2009,WD,Normal,11.944714374881176
60,RL,80.0,0.8515021374005434,Pave,<None>,Reg,Lvl,AllPub,Inside,Mod,ClearCr,Norm,Norm,1Fam,2Story,7,5,1996,1997,Gable,CompShg,Wd Sdng,Wd Sdng,<None>,-0.8171343254785851,Gd,TA,PConc,Ex,TA,Gd,GLQ,1.1621513755162025,Unf,-0.359662323183478,-1.0857859290692173,1306,GasA,Ex,Y,SBrkr,0.5381217158227328,1.1930900360578873,0,1.395432387385861,1,0,2,1,3,1,Gd,7,Typ,0,<None>,Attchd,0.32980314342437933,RFn,2,533,TA,TA,Y,1.212756183534152,0.693190485413696,-0.4079206211052366,0,-0.2940036598327685,0,<None>,<None>,<None>,0,4,2010,WD,Normal,12.700771936142122
60,RL,59.0,-0.28613430827313474,Pave,<None>,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,7,1993,1994,Gable,CompShg,VinylSd,VinylSd,<None>,-0.8171343254785851,Gd,TA,PConc,Gd,TA,No,Unf,-1.3528794995691213,Unf,-0.359662323183478,0.6633155311911397,799,GasA,Gd,Y,SBrkr,-1.0256947037684607,1.1529896841513667,0,0.2723953508193409,0,0,2,1,3,1,TA,7,Typ,1,TA,Attchd,0.3143099995472106,RFn,2,380,TA,TA,Y,-0.9490260588204544,0.649140556603013,-0.4079206211052366,0,-0.2940036598327685,0,<None>,<None>,<None>,0,5,2009,WD,Normal,12.08954444723597
60,RL,80.0,0.14097803873153364,Pave,<None>,Reg,Lvl,AllPub,Inside,Mod,NAmes,Norm,Norm,1Fam,2Story,6,6,1964,1964,Gable,CompShg,HdBoard,HdBoard,BrkFace,1.3400312697936854,TA,TA,CBlock,TA,TA,Gd,GLQ,0.7729276641068343,LwQ,2.779079888333115,-2.0634069800126906,780,GasA,TA,Y,SBrkr,-1.0296869696178115,1.1628927091012968,0,0.34912460087470565,1,0,1,1,4,1,TA,7,Typ,0,<None>,Attchd,0.16614273162389254,RFn,2,442,TA,TA,Y,1.2432903765255234,1.1948190888919414,-0.4079206211052366,0,3.401331934259339,0,<None>,<None>,<None>,0,6,2008,WD,Normal,12.031129798974042
160,RM,42.0,-1.5887568950274629,Pave,<None>,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,2Story,6,4,1973,1973,Gable,CompShg,CemntBd,CmentBd,<None>,-0.8171343254785851,TA,TA,CBlock,Gd,TA,No,ALQ,0.9127987418408608,Unf,-0.359662323183478,-1.0857859290692173,942,GasA,Gd,Y,SBrkr,0.5014165400606387,1.2398178733926175,0,1.7385675318524334,1,0,2,1,5,1,TA,10,Maj1,1,Gd,Attchd,0.21181577405219187,Fin,2,576,TA,TA,Y,1.472352554057765,0.33392685712519404,-0.4079206211052366,0,-0.2940036598327685,0,<None>,GdPrv,<None>,0,6,2006,WD,Normal,11.927687224983488
45,RL,60.0,0.10867247863900092,Pave,<None>,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1.5Unf,5,7,1949,2003,Gable,CompShg,MetalSd,MetalSd,<None>,-0.8171343254785851,TA,TA,CBlock,TA,TA,No,ALQ,0.1521410287515666,Unf,-0.359662323183478,0.35257823670051935,845,GasA,TA,Y,SBrkr,-0.6712568271651986,-0.8700861079650746,0,-1.4162429630201332,0,1,1,0,2,1,Gd,4,Typ,0,<None>,Detchd,0.2731468323049192,Unf,2,576,TA,TA,Y,-0.9490260588204544,-1.0703598828507335,-0.4079206211052366,0,-0.2940036598327685,0,<None>,<None>,<None>,0,5,2007,WD,Normal,11.81303746480054
20,RL,72.0,0.21802816137993522,Pave,<None>,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1956,1956,Hip,CompShg,MetalSd,MetalSd,BrkFace,1.1358553012236066,TA,TA,CBlock,TA,TA,No,BLQ,0.6862385592539483,Unf,-0.359662323183478,0.0165030943792395,1048,GasA,TA,Y,SBrkr,-0.1616828059536354,-0.8700861079650746,0,-0.9445790514567486,1,0,1,0,3,1,TA,6,Typ,0,<None>,Attchd,0.12577813115194272,Unf,1,286,TA,TA,Y,-0.9490260588204544,0.33392685712519404,-0.4079206211052366,0,3.401332331825362,0,<None>,<None>,<None>,0,6,2007,WD,Normal,11.81303746480054
60,RL,78.0,0.4967388657616237,Pave,<None>,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,RRAn,Norm,1Fam,2Story,6,6,1968,1968,Gable,CompShg,MetalSd,MetalSd,<None>,-0.8171343254785851,TA,TA,CBlock,TA,TA,No,Rec,0.3047514409203457,Unf,-0.359662323183478,-0.058853105326721146,727,GasA,Ex,Y,SBrkr,-0.908208552884895,1.1414138859863545,0,0.24315273735982906,0,0,1,1,4,1,TA,8,Typ,0,<None>,Attchd,0.18640747651934528,Unf,2,441,TA,TA,Y,-0.9490260588204544,-1.0703598828507335,-0.4079206211052366,0,-0.2940036598327685,0,<None>,<None>,<None>,0,5,2009,WD,Normal,11.944714374881176
50,RL,50.0,-0.3494243650081983,Pave,<None>,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Artery,Norm,1Fam,1.5Fin,5,3,1948,1950,Gable,CompShg,MetalSd,MetalSd,<None>,-0.8171343254785851,TA,TA,CBlock,Fa,Fa,Mn,Unf,-1.3528794995691213,Unf,-0.359662323183478,0.6816949050724049,810,GasA,Fa,Y,FuseA,-0.30453427606974437,1.0475377704783713,0,0.041224483087268504,1,1,1,0,4,1,TA,7,Typ,1,TA,Detchd,0.11572130564691191,Unf,1,280,TA,TA,P,-0.9490260588204544,-1.0703598828507335,-0.4079206211052366,0,-0.2940036598327685,0,<None>,<None>,<None>,0,8,2006,WD,Normal,11.42410518016564
60,RL,75.0,-0.2583858971562105,Pave,<None>,IR1,Bnk,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,2Story,6,6,1977,1977,Hip,CompShg,HdBoard,Plywood,BrkFace,1.1678394112266663,TA,TA,CBlock,TA,TA,No,BLQ,0.6313139901470257,Unf,-0.359662323183478,-0.8662764854049073,690,GasA,TA,Y,SBrkr,-1.456688008900744,1.1416798165508348,0,-0.021872163302668075,0,0,1,1,3,1,TA,6,Typ,0,<None>,Attchd,0.23220435073258283,Fin,2,440,TA,TA,Y,1.1644031800658008,-1.0703598828507335,-0.4079206211052366,0,-0.2940036598327685,0,<None>,MnPrv,<None>,0,7,2009,WD,Normal,11.979805470779858
20,RL,74.0,-0.11574211337444412,Pave,<None>,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,<None>,-0.8171343254785851,Gd,TA,PConc,Gd,TA,Av,Unf,-1.3528794995691213,Unf,-0.359662323183478,1.3176348724211306,1240,GasA,Ex,Y,SBrkr,0.37332567699783703,-0.8700861079650746,0,-0.44306070846728024,0,0,2,0,2,1,Gd,5,Typ,0,<None>,Attchd,0.38167159248403454,RFn,3,826,TA,TA,Y,0.9827450929338594,1.0434215939770484,-0.4079206211052366,0,-0.2940036598327685,0,<None>,<None>,<None>,0,5,2007,WD,Normal,12.175618592671356
70,RL,75.0,0.7236282103744257,Pave,<None>,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,7,6,1940,1984,Gable,CompShg,Wd Sdng,Wd Sdng,<None>,-0.8171343254785851,TA,TA,CBlock,TA,TA,No,BLQ,0.47728998858921967,Unf,-0.359662323183478,-0.15197247222971708,800,GasA,TA,Y,SBrkr,-0.44085206789396775,1.1549678575118592,0,0.5850438677881324,0,0,1,1,3,1,TA,6,Typ,2,Gd,Attchd,0.045707436819273015,Unf,1,240,TA,TA,Y,-0.9490260588204544,-1.0703598828507335,-0.4079206211052366,0,-0.2940036598327685,0,<None>,<None>,<None>,0,7,2007,CWD,Normal,12.299112067295642
50,RL,60.0,0.33934675705827233,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,8,1936,1989,Gable,CompShg,Wd Sdng,Wd Sdng,<None>,-0.8171343254785851,TA,TA,CBlock,Fa,TA,No,ALQ,0.7268011308951132,Unf,-0.359662323183478,-0.8079847988642934,796,GasA,Gd,Y,SBrkr,-0.019199136493691427,1.0049685773091248,0,0.061988250920227764,0,1,2,0,3,1,Gd,7,Min1,1,TA,Attchd,0.09564881132805186,Unf,2,566,TA,TA,Y,1.3267003566055875,0.3557661255314398,-0.4079206211052366,0,-0.2940036598327685,0,<None>,<None>,Shed,500,4,2006,WD,Normal,12.04355959836804
20,RL,0.0,1.1008710402257045,Pave,<None>,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1969,1969,Gable,CompShg,VinylSd,Plywood,<None>,-0.8171343254785851,TA,TA,CBlock,TA,TA,Mn,BLQ,-0.30909636153171866,Rec,2.7815479287798617,-0.5983774646599854,1096,GasA,Ex,Y,SBrkr,-0.019199136493691427,-0.8700861079650746,0,-0.811649851896311,1,0,1,0,3,1,TA,6,Typ,0,<None>,Attchd,0.19148225706462496,Fin,1,299,TA,TA,Y,1.1496264963309835,0.5466088609485048,-0.4079206211052366,0,-0.2940036598327685,0,<None>,<None>,<None>,0,3,2006,WD,Abnorml,11.84079653163984
120,RM,37.0,-1.3766674419517688,Pave,<None>,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,TwnhsE,1Story,6,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,1.2053448966625204,Gd,TA,PConc,Gd,TA,Mn,GLQ,0.7616387678721342,Unf,-0.359662323183478,-0.7487175044307911,848,GasA,Ex,Y,SBrkr,-0.835993845459896,-0.8700861079650746,0,-1.567483017816109,1,0,1,0,1,1,Gd,3,Typ,1,Gd,Attchd,0.37127023819480204,RFn,2,420,TA,TA,Y,0.9827450929338594,-1.0703598828507335,-0.4079206211052366,0,-0.2940036598327685,0,<None>,<None>,<None>,0,5,2006,WD,Normal,11.95697646939348
20,RL,65.0,-0.06656741303351159,Pave,<None>,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,5,1994,1994,Gable,CompShg,VinylSd,VinylSd,<None>,-0.8171343254785851,TA,TA,PConc,Gd,TA,No,GLQ,0.5853479507255779,Unf,-0.359662323183478,0.0890672761099765,990,GasA,Gd,Y,SBrkr,-0.3428862978242231,-0.8700861079650746,0,-1.1129695691577521,0,0,1,0,3,1,TA,5,Typ,0,<None>,Attchd,0.32980314342437933,Unf,1,299,TA,TA,Y,-0.9490260588204544,0.8676557125865081,-0.4079206211052366,0,-0.2940036598327685,0,<None>,<None>,<None>,0,4,2007,WD,Normal,11.744045122410055
