MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,logSP,Age,Garage_Age,RemodAge,KMeansCluster
60,RL,80.0,0.1409780387315336,Pave,<None>,Reg,Lvl,AllPub,Inside,Mod,NAmes,Norm,Norm,1Fam,2Story,6,6,1964,1964,Gable,CompShg,HdBoard,HdBoard,BrkFace,1.3400312697936854,TA,TA,CBlock,TA,TA,Gd,GLQ,0.7729276641068343,LwQ,2.779079888333115,-2.06340698001269,780,GasA,TA,Y,SBrkr,-1.0296869696178117,1.1628927091012968,0,0.3491246008747056,1,0,1,1,4,1,TA,7,Typ,0,<None>,Attchd,0.1661427316238925,RFn,2,442,TA,TA,Y,1.2432903765255234,1.1948190888919414,-0.4079206211052366,0,3.401331934259339,0,<None>,<None>,<None>,0,6,2008,WD,Normal,12.031129798974042,44,2007.833857268376,44,2
160,RM,42.0,-1.5887568950274629,Pave,<None>,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,2Story,6,4,1973,1973,Gable,CompShg,CemntBd,CmentBd,<None>,-0.8171343254785851,TA,TA,CBlock,Gd,TA,No,ALQ,0.9127987418408608,Unf,-0.359662323183478,-1.0857859290692171,942,GasA,Gd,Y,SBrkr,0.5014165400606387,1.2398178733926175,0,1.7385675318524334,1,0,2,1,5,1,TA,10,Maj1,1,Gd,Attchd,0.2118157740521918,Fin,2,576,TA,TA,Y,1.472352554057765,0.333926857125194,-0.4079206211052366,0,-0.2940036598327685,0,<None>,GdPrv,<None>,0,6,2006,WD,Normal,11.927687224983488,33,2005.7881842259478,33,3
45,RL,60.0,0.1086724786390009,Pave,<None>,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1.5Unf,5,7,1949,2003,Gable,CompShg,MetalSd,MetalSd,<None>,-0.8171343254785851,TA,TA,CBlock,TA,TA,No,ALQ,0.1521410287515666,Unf,-0.359662323183478,0.3525782367005193,845,GasA,TA,Y,SBrkr,-0.6712568271651986,-0.8700861079650746,0,-1.4162429630201332,0,1,1,0,2,1,Gd,4,Typ,0,<None>,Detchd,0.2731468323049192,Unf,2,576,TA,TA,Y,-0.9490260588204544,-1.0703598828507337,-0.4079206211052366,0,-0.2940036598327685,0,<None>,<None>,<None>,0,5,2007,WD,Normal,11.81303746480054,58,2006.726853167695,4,0
20,RL,72.0,0.2180281613799352,Pave,<None>,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1956,1956,Hip,CompShg,MetalSd,MetalSd,BrkFace,1.1358553012236066,TA,TA,CBlock,TA,TA,No,BLQ,0.6862385592539483,Unf,-0.359662323183478,0.0165030943792395,1048,GasA,TA,Y,SBrkr,-0.1616828059536354,-0.8700861079650746,0,-0.9445790514567486,1,0,1,0,3,1,TA,6,Typ,0,<None>,Attchd,0.1257781311519427,Unf,1,286,TA,TA,Y,-0.9490260588204544,0.333926857125194,-0.4079206211052366,0,3.401332331825362,0,<None>,<None>,<None>,0,6,2007,WD,Normal,11.81303746480054,51,2006.874221868848,51,0
60,RL,78.0,0.4967388657616237,Pave,<None>,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,RRAn,Norm,1Fam,2Story,6,6,1968,1968,Gable,CompShg,MetalSd,MetalSd,<None>,-0.8171343254785851,TA,TA,CBlock,TA,TA,No,Rec,0.3047514409203457,Unf,-0.359662323183478,-0.0588531053267211,727,GasA,Ex,Y,SBrkr,-0.908208552884895,1.1414138859863543,0,0.243152737359829,0,0,1,1,4,1,TA,8,Typ,0,<None>,Attchd,0.1864074765193452,Unf,2,441,TA,TA,Y,-0.9490260588204544,-1.0703598828507337,-0.4079206211052366,0,-0.2940036598327685,0,<None>,<None>,<None>,0,5,2009,WD,Normal,11.944714374881176,41,2008.8135925234806,41,2
50,RL,50.0,-0.3494243650081983,Pave,<None>,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Artery,Norm,1Fam,1.5Fin,5,3,1948,1950,Gable,CompShg,MetalSd,MetalSd,<None>,-0.8171343254785851,TA,TA,CBlock,Fa,Fa,Mn,Unf,-1.3528794995691211,Unf,-0.359662323183478,0.6816949050724049,810,GasA,Fa,Y,FuseA,-0.3045342760697443,1.0475377704783713,0,0.0412244830872685,1,1,1,0,4,1,TA,7,Typ,1,TA,Detchd,0.1157213056469119,Unf,1,280,TA,TA,P,-0.9490260588204544,-1.0703598828507337,-0.4079206211052366,0,-0.2940036598327685,0,<None>,<None>,<None>,0,8,2006,WD,Normal,11.42410518016564,58,2005.884278694353,56,0
60,RL,75.0,-0.2583858971562105,Pave,<None>,IR1,Bnk,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,2Story,6,6,1977,1977,Hip,CompShg,HdBoard,Plywood,BrkFace,1.1678394112266663,TA,TA,CBlock,TA,TA,No,BLQ,0.6313139901470257,Unf,-0.359662323183478,-0.8662764854049073,690,GasA,TA,Y,SBrkr,-1.456688008900744,1.1416798165508348,0,-0.021872163302668,0,0,1,1,3,1,TA,6,Typ,0,<None>,Attchd,0.2322043507325828,Fin,2,440,TA,TA,Y,1.1644031800658008,-1.0703598828507337,-0.4079206211052366,0,-0.2940036598327685,0,<None>,MnPrv,<None>,0,7,2009,WD,Normal,11.979805470779858,32,2008.7677956492673,32,2
20,RL,74.0,-0.1157421133744441,Pave,<None>,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,<None>,-0.8171343254785851,Gd,TA,PConc,Gd,TA,Av,Unf,-1.3528794995691211,Unf,-0.359662323183478,1.3176348724211306,1240,GasA,Ex,Y,SBrkr,0.373325676997837,-0.8700861079650746,0,-0.4430607084672802,0,0,2,0,2,1,Gd,5,Typ,0,<None>,Attchd,0.3816715924840345,RFn,3,826,TA,TA,Y,0.9827450929338594,1.0434215939770484,-0.4079206211052366,0,-0.2940036598327685,0,<None>,<None>,<None>,0,5,2007,WD,Normal,12.175618592671356,1,2006.618328407516,1,1
70,RL,75.0,0.7236282103744257,Pave,<None>,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,7,6,1940,1984,Gable,CompShg,Wd Sdng,Wd Sdng,<None>,-0.8171343254785851,TA,TA,CBlock,TA,TA,No,BLQ,0.4772899885892196,Unf,-0.359662323183478,-0.151972472229717,800,GasA,TA,Y,SBrkr,-0.4408520678939677,1.1549678575118592,0,0.5850438677881324,0,0,1,1,3,1,TA,6,Typ,2,Gd,Attchd,0.045707436819273,Unf,1,240,TA,TA,Y,-0.9490260588204544,-1.0703598828507337,-0.4079206211052366,0,-0.2940036598327685,0,<None>,<None>,<None>,0,7,2007,CWD,Normal,12.299112067295642,67,2006.9542925631806,23,3
50,RL,60.0,0.3393467570582723,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,8,1936,1989,Gable,CompShg,Wd Sdng,Wd Sdng,<None>,-0.8171343254785851,TA,TA,CBlock,Fa,TA,No,ALQ,0.7268011308951132,Unf,-0.359662323183478,-0.8079847988642934,796,GasA,Gd,Y,SBrkr,-0.0191991364936914,1.0049685773091248,0,0.0619882509202277,0,1,2,0,3,1,Gd,7,Min1,1,TA,Attchd,0.0956488113280518,Unf,2,566,TA,TA,Y,1.3267003566055875,0.3557661255314398,-0.4079206211052366,0,-0.2940036598327685,0,<None>,<None>,Shed,500,4,2006,WD,Normal,12.04355959836804,70,2005.9043511886719,17,3
20,RL,0.0,1.1008710402257045,Pave,<None>,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1969,1969,Gable,CompShg,VinylSd,Plywood,<None>,-0.8171343254785851,TA,TA,CBlock,TA,TA,Mn,BLQ,-0.3090963615317186,Rec,2.7815479287798617,-0.5983774646599854,1096,GasA,Ex,Y,SBrkr,-0.0191991364936914,-0.8700861079650746,0,-0.811649851896311,1,0,1,0,3,1,TA,6,Typ,0,<None>,Attchd,0.1914822570646249,Fin,1,299,TA,TA,Y,1.1496264963309837,0.5466088609485048,-0.4079206211052366,0,-0.2940036598327685,0,<None>,<None>,<None>,0,3,2006,WD,Abnorml,11.84079653163984,37,2005.8085177429355,37,0
120,RM,37.0,-1.3766674419517688,Pave,<None>,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,TwnhsE,1Story,6,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,1.2053448966625204,Gd,TA,PConc,Gd,TA,Mn,GLQ,0.7616387678721342,Unf,-0.359662323183478,-0.7487175044307911,848,GasA,Ex,Y,SBrkr,-0.835993845459896,-0.8700861079650746,0,-1.567483017816109,1,0,1,0,1,1,Gd,3,Typ,1,Gd,Attchd,0.371270238194802,RFn,2,420,TA,TA,Y,0.9827450929338594,-1.0703598828507337,-0.4079206211052366,0,-0.2940036598327685,0,<None>,<None>,<None>,0,5,2006,WD,Normal,11.95697646939348,2,2005.6287297618053,2,2
20,RL,65.0,-0.0665674130335115,Pave,<None>,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,5,1994,1994,Gable,CompShg,VinylSd,VinylSd,<None>,-0.8171343254785851,TA,TA,PConc,Gd,TA,No,GLQ,0.5853479507255779,Unf,-0.359662323183478,0.0890672761099765,990,GasA,Gd,Y,SBrkr,-0.3428862978242231,-0.8700861079650746,0,-1.112969569157752,0,0,1,0,3,1,TA,5,Typ,0,<None>,Attchd,0.3298031434243793,Unf,1,299,TA,TA,Y,-0.9490260588204544,0.8676557125865081,-0.4079206211052366,0,-0.2940036598327685,0,<None>,<None>,<None>,0,4,2007,WD,Normal,11.744045122410055,13,2006.6701968565756,13,0
20,RL,80.0,0.3825140660169098,Pave,<None>,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,7,1971,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,1.173559239588575,Gd,Gd,CBlock,TA,TA,No,ALQ,0.755935271583283,Unf,-0.359662323183478,0.3082295221173989,1258,GasA,Ex,Y,SBrkr,0.4191301500745571,-0.8700861079650746,0,-0.3998200673790165,0,1,2,0,3,1,Gd,5,Typ,0,<None>,Attchd,0.201642135429757,RFn,2,528,TA,TA,Y,0.6779082322298343,-1.0703598828507337,-0.4079206211052366,216,-0.2940036598327685,0,<None>,<None>,<None>,0,10,2008,COD,Abnorml,11.884495917930655,37,2007.7983578645703,4,3
20,RL,75.0,-0.3712279107333911,Pave,<None>,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,5,5,1963,1963,Gable,CompShg,HdBoard,HdBoard,<None>,-0.8171343254785851,TA,TA,CBlock,TA,TA,No,ALQ,0.9024531471769563,Unf,-0.359662323183478,-0.6444272313023148,1040,GasA,Fa,Y,SBrkr,-0.1860673638875418,-0.8700861079650746,0,-0.9672824684496792,1,0,1,1,3,1,TA,5,Typ,0,<None>,Attchd,0.1610851367988466,Fin,1,308,TA,TA,Y,-0.9490260588204544,-1.0703598828507337,2.4543512271264265,0,-0.2940036598327685,0,<None>,MnPrv,<None>,0,6,2010,WD,Normal,11.798111925972618,47,2009.8389148632011,47,0
20,RL,70.0,-0.0723435219790532,Pave,<None>,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,1.0964944469013331,Gd,TA,PConc,Gd,TA,No,Unf,-1.3528794995691211,Unf,-0.359662323183478,1.5962536437001549,1459,GasA,Ex,Y,SBrkr,0.8899719447784544,-0.8700861079650746,0,0.0474675015822251,0,0,2,0,3,1,Gd,6,Typ,1,Gd,Attchd,0.3608827207642794,RFn,2,527,TA,TA,Y,1.0813478785100958,0.6374640091135187,-0.4079206211052366,0,-0.2940036598327685,0,<None>,<None>,<None>,0,9,2007,WD,Normal,12.165255859329688,5,2006.6391172792357,5,1
20,RL,80.0,-0.061028925081581,Pave,<None>,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1964,1964,Hip,CompShg,HdBoard,HdBoard,BrkFace,1.3664391662300956,TA,TA,CBlock,TA,TA,No,BLQ,0.6511410493476897,Unf,-0.359662323183478,0.4878943778133291,1251,GasA,TA,Y,SBrkr,0.4013961979247665,-0.8700861079650746,0,-0.4165670957407241,1,0,1,0,3,1,TA,6,Typ,2,Gd,Attchd,0.1661427316238925,RFn,1,461,TA,TA,Y,-0.9490260588204544,1.1480578913736323,-0.4079206211052366,0,-0.2940036598327685,0,<None>,MnPrv,Shed,700,3,2006,WD,Normal,11.982935344196433,42,2005.833857268376,42,3
60,RL,0.0,0.7094075794690575,Pave,<None>,IR2,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1995,1996,Gable,CompShg,HdBoard,HdBoard,<None>,-0.8171343254785851,TA,TA,PConc,Gd,TA,No,ALQ,0.6924558864870294,Unf,-0.359662323183478,-1.1155561221867665,691,GasA,Gd,Y,SBrkr,-1.4888475782555604,1.1614791082875555,0,0.1275584488181507,0,0,2,1,3,1,TA,6,Typ,1,TA,Attchd,0.3246353083121397,Fin,2,409,TA,TA,Y,1.2312900097820505,0.693190485413696,-0.4079206211052366,0,-0.2940036598327685,0,<None>,<None>,<None>,0,7,2006,WD,Normal,12.141539457711714,11,2005.675364691688,10,2
85,RL,73.0,-0.0023716430371517,Pave,<None>,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,SFoyer,6,6,1992,1992,Gable,CompShg,HdBoard,HdBoard,<None>,-0.8171343254785851,TA,TA,PConc,Gd,TA,Av,GLQ,0.8384614225600111,Unf,-0.359662323183478,-0.7379076623908792,936,GasA,Ex,Y,SBrkr,-0.3236521395119516,-0.8700861079650746,0,-1.0951305374439162,1,0,1,0,2,1,Gd,5,Typ,0,<None>,Attchd,0.3091525247364279,Unf,2,564,TA,TA,Y,0.9337924814842752,-1.0703598828507337,-0.4079206211052366,0,-0.2940036598327685,0,<None>,<None>,<None>,0,4,2010,WD,Normal,11.898194668458824,18,2009.6908474752636,18,2
160,RM,0.0,-2.884233417855847,Pave,<None>,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,2Story,4,5,1973,1973,Gable,CompShg,CemntBd,CmentBd,<None>,-0.8171343254785851,TA,TA,CBlock,TA,TA,No,BLQ,0.3649575678317917,Unf,-0.359662323183478,-0.6578713099034085,546,GasA,TA,Y,SBrkr,-2.2408833124703693,1.0849980708855982,0,-0.822518431405707,0,0,1,1,3,1,TA,6,Typ,0,<None>,Attchd,0.2118157740521918,RFn,1,286,TA,TA,Y,0.9337924814842752,1.05842415723655,-0.4079206211052366,0,-0.2940036598327685,0,<None>,<None>,<None>,0,5,2010,WD,Normal,11.33261388681514,37,2009.7881842259478,37,0
60,FV,85.0,0.297847788495558,Pave,<None>,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,<None>,-0.8171343254785851,Gd,TA,PConc,Gd,TA,Mn,Unf,-1.3528794995691211,Unf,-0.359662323183478,1.100036592765998,1082,GasA,Ex,Y,SBrkr,-0.0600974226940742,1.1759795460347742,0,0.9411212685600594,0,0,2,1,3,1,Gd,9,Typ,1,Gd,Attchd,0.3764691854435416,RFn,3,1043,TA,TA,Y,1.0247103756924312,0.7524911020959397,-0.4079206211052366,0,-0.2940036598327685,0,<None>,<None>,<None>,0,5,2009,WD,Normal,12.437188334739655,4,2008.6235308145565,3,1
160,RM,24.0,-2.433210904299296,Pave,<None>,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Twnhs,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,Stone,0.9307436272384568,Gd,TA,PConc,Gd,TA,No,Unf,-1.3528794995691211,Unf,-0.359662323183478,0.9354098117918228,970,GasA,Ex,Y,SBrkr,-0.4078584690506775,1.1445781566158928,0,0.5298727803131338,0,0,2,0,3,1,Gd,7,Maj1,0,<None>,Detchd,0.371270238194802,Unf,2,380,TA,TA,Y,-0.9490260588204544,0.649140556603013,-0.4079206211052366,0,-0.2940036598327685,0,<None>,<None>,<None>,0,4,2006,WD,Normal,11.83138646878959,2,2005.6287297618053,2,2
120,FV,37.0,-1.923946264203637,Pave,Pave,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,8,5,2005,2005,Gable,CompShg,MetalSd,MetalSd,<None>,-0.8171343254785851,Gd,TA,PConc,Gd,TA,No,GLQ,1.059582368833084,Unf,-0.359662323183478,-0.6714496577042649,1247,GasA,Ex,Y,SBrkr,0.3912175952791765,-0.8700861079650746,0,-0.4261759853228834,1,0,1,1,1,1,Gd,4,Typ,1,Gd,Attchd,0.3764691854435416,Fin,2,550,TA,TA,Y,-0.9490260588204544,0.9953963631168472,-0.4079206211052366,0,-0.2940036598327685,0,<None>,<None>,<None>,0,4,2006,WD,Normal,12.190964083849376,1,2005.6235308145565,1,2
90,RL,60.0,-0.1184713919186864,Pave,<None>,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,Duplex,1Story,3,4,1950,1950,Gable,CompShg,BrkFace,BrkFace,<None>,-0.8171343254785851,TA,TA,Slab,<None>,<None>,<None>,<None>,-1.3528794995691211,<None>,-0.359662323183478,-2.06340698001269,0,Wall,Fa,N,FuseA,-0.1860673638875418,-0.8700861079650746,0,-0.9672824684496792,0,0,2,0,2,2,TA,6,Typ,0,<None>,Detchd,0.2834169232200231,Unf,2,400,TA,TA,Y,-0.9490260588204544,-1.0703598828507337,-0.4079206211052366,0,-0.2940036598327685,0,<None>,<None>,<None>,0,6,2009,WD,Normal,11.439289689006644,59,2008.71658307678,59,0
160,FV,24.0,-2.718985800977792,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,7,5,1999,2000,Gable,CompShg,MetalSd,MetalSd,BrkFace,1.248324167743439,Gd,TA,PConc,Gd,TA,No,BLQ,0.6029084173109895,Unf,-0.359662323183478,-1.1620426552556893,600,GasA,Ex,Y,SBrkr,-1.8143749902324933,1.1128254603534296,0,-0.4141693369536472,1,0,2,1,2,1,Gd,4,Typ,0,<None>,Detchd,0.3453273786247171,Unf,2,462,TA,TA,Y,-0.9490260588204544,0.7335278724026761,-0.4079206211052366,0,-0.2940036598327685,0,<None>,<None>,<None>,0,3,2008,WD,Normal,11.982935344196433,9,2007.6546726213753,8,2
50,RL,60.0,-0.1515127024721845,Pave,<None>,Reg,Bnk,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,6,5,1925,1950,Gable,CompShg,MetalSd,MetalSd,<None>,-0.8171343254785851,TA,TA,PConc,TA,TA,No,Rec,0.4948681292016623,Unf,-0.359662323183478,0.5936047976180518,1181,GasA,Fa,Y,SBrkr,0.7361336329413131,0.9630442232904952,0,0.5028421667652697,0,0,2,0,4,1,TA,7,Typ,1,Gd,Detchd,-0.0285632073955122,Unf,2,576,TA,TA,Y,1.2556540365685809,-1.0703598828507337,2.452796181561716,0,-0.2940036598327685,0,<None>,<None>,<None>,0,6,2008,WD,Normal,11.824087219587645,83,2008.0285632073956,58,3
20,RL,71.0,0.0319420755845206,Pave,<None>,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Feedr,Norm,1Fam,1Story,5,8,1965,1998,Hip,CompShg,MetalSd,MetalSd,BrkFace,1.2018485846340297,TA,TA,CBlock,TA,TA,Mn,GLQ,0.7606909504873671,Unf,-0.359662323183478,-0.6886174444910095,864,GasA,Gd,Y,SBrkr,0.2690938812528384,-0.8700861079650746,0,-0.5412792592875295,1,0,1,1,1,1,Gd,6,Typ,0,<None>,Detchd,0.2322043507325828,Unf,2,884,TA,TA,Y,-0.9490260588204544,0.8676557125865081,-0.4079206211052366,0,-0.2940036598327685,0,<None>,MnPrv,<None>,0,10,2006,WD,Normal,11.891368749982083,41,2005.7677956492673,8,3
20,RL,74.0,-0.8435186830128946,Pave,<None>,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1956,2000,Gable,CompShg,MetalSd,MetalSd,<None>,-0.8171343254785851,TA,TA,CBlock,TA,TA,No,BLQ,0.2110986100995784,Rec,2.780916969220799,-0.0151072124693697,936,GasA,Ex,Y,SBrkr,-0.5214698663480244,-0.8700861079650746,0,-1.2782033654906122,1,0,1,0,2,1,TA,4,Typ,0,<None>,Attchd,0.1257781311519427,Fin,1,308,TA,TA,Y,-0.9490260588204544,-1.0703598828507337,2.4500743208818188,0,3.401326659739275,0,<None>,<None>,<None>,0,5,2010,WD,Normal,11.767575435251748,54,2009.874221868848,10,0
20,RL,78.0,0.0502460279056083,Pave,<None>,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,6,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,<None>,-0.8171343254785851,Gd,TA,PConc,Gd,TA,No,GLQ,-0.6828512819777401,Unf,-0.359662323183478,1.3834038861168256,1314,GasA,Gd,Y,SBrkr,0.5575246111343682,-0.8700861079650746,0,-0.2688794187945633,0,0,2,0,3,1,Gd,6,Typ,1,Gd,Attchd,0.3816715924840345,RFn,2,440,TA,TA,Y,-0.9490260588204544,0.3766453014491496,-0.4079206211052366,0,-0.2940036598327685,0,<None>,<None>,<None>,0,3,2007,WD,Normal,12.080696479888449,1,2006.618328407516,1,2
70,RM,60.0,-0.5372733814561372,Pave,<None>,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,2Story,6,7,1914,2006,Gable,CompShg,Wd Sdng,Wd Sdng,<None>,-0.8171343254785851,TA,TA,PConc,TA,TA,No,Unf,-1.3528794995691211,Unf,-0.359662323183478,0.4625447668355096,684,GasA,TA,Y,SBrkr,-1.131164798673871,1.097758110975358,0,-0.1762624159473726,0,0,1,1,3,1,Gd,7,Typ,0,<None>,<None>,-4.092378380520978,<None>,0,0,<None>,<None>,Y,0.9735811360337876,-1.0703598828507337,2.4523227344215326,0,-0.2940036598327685,0,<None>,<None>,<None>,0,3,2007,WD,Normal,11.751950239425476,93,2011.092378380521,1,0
120,RL,0.0,-1.720503447105887,Pave,<None>,Reg,Lvl,AllPub,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,1986,1986,Gable,CompShg,HdBoard,HdBoard,<None>,-0.8171343254785851,Gd,TA,CBlock,Gd,TA,No,Unf,-1.3528794995691211,Unf,-0.359662323183478,1.088585464526483,1074,GasA,Ex,Y,SBrkr,-0.0425047260217641,-0.8700861079650746,0,-0.8334240846595133,0,0,1,1,2,1,Gd,5,Typ,0,<None>,Attchd,0.2834169232200231,RFn,2,461,TA,TA,Y,-0.9490260588204544,0.9357479642623762,2.453061805291048,0,-0.2940036598327685,0,<None>,<None>,<None>,0,10,2007,WD,Normal,12.04355959836804,21,2006.71658307678,21,2
50,RM,50.0,-0.8008975096925869,Pave,<None>,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,4,6,1936,1950,Gable,CompShg,MetalSd,MetalSd,<None>,-0.8171343254785851,TA,TA,BrkTil,TA,TA,No,BLQ,0.7710569623549799,Unf,-0.359662323183478,-2.06340698001269,672,GasA,TA,Y,SBrkr,-1.1978590995495244,1.092552564117888,0,-0.2460447008289593,0,0,1,0,3,1,TA,6,Typ,0,<None>,Detchd,0.025826732627677,Unf,1,240,TA,TA,Y,-0.9490260588204544,-1.0703598828507337,-0.4079206211052366,0,-0.2940036598327685,0,<None>,<None>,<None>,0,7,2009,WD,Normal,11.759793355371237,73,2008.9741732673724,59,0
20,RL,82.0,0.5268182343725648,Pave,<None>,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,RRAn,Norm,1Fam,1Story,7,5,1978,1978,Gable,CompShg,Plywood,Plywood,BrkFace,1.243009175566079,TA,TA,CBlock,Gd,TA,No,ALQ,0.8004891686455192,Unf,-0.359662323183478,0.238988667854442,1271,GasA,TA,Y,SBrkr,1.1847435110249191,-0.8700861079650746,0,0.3301097914204316,0,0,2,0,3,1,TA,7,Typ,1,TA,Attchd,0.2373101023513905,RFn,2,478,TA,TA,Y,-0.9490260588204544,-1.0703598828507337,-0.4079206211052366,0,-0.2940036598327685,0,<None>,<None>,<None>,0,4,2009,COD,Abnorml,11.964007453736912,31,2008.7626898976487,31,1
30,RL,60.0,-0.1515127024721845,Pave,<None>,Reg,Bnk,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1Story,2,5,1920,1950,Gable,CompShg,Wd Sdng,Wd Sdng,<None>,-0.8171343254785851,TA,TA,CBlock,TA,Fa,No,Rec,0.2906208233576199,Unf,-0.359662323183478,-2.06340698001269,290,GasA,TA,N,FuseF,-2.94558241996084,-0.8700861079650746,0,-3.4519242856480576,0,0,1,0,1,1,Fa,3,Typ,0,<None>,Detchd,-0.0038917499170626,Unf,1,246,TA,TA,N,-0.9490260588204544,-1.0703598828507337,-0.4079206211052366,0,-0.2940036598327685,0,<None>,<None>,<None>,0,1,2009,WD,Normal,11.002116507732016,89,2009.003891749917,59,0
20,RL,61.0,0.140577364458498,Pave,<None>,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1971,1971,Gable,CompShg,HdBoard,MetalSd,<None>,-0.8171343254785851,TA,TA,CBlock,TA,TA,No,BLQ,0.4800219041407967,LwQ,2.7810959669179005,-0.5319900679074,950,GasA,TA,Y,SBrkr,-0.4741934757152505,-0.8700861079650746,0,-1.2345306250942454,0,0,1,0,3,1,TA,5,Typ,0,<None>,Detchd,0.2526480244016095,Unf,1,280,TA,TA,Y,-0.9490260588204544,-1.0703598828507337,-0.4079206211052366,0,-0.2940036598327685,0,<None>,<None>,<None>,0,7,2007,WD,Normal,11.691080018519528,36,2006.7473519755983,36,0
