MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,Foundation,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Functional,Fireplaces,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,Age,Garage_Age,RemodAge,TotalSF,TotalBath,TotalPorchSF,logSP,Decade,HasPool,Has2ndFlr,HasGarage,HasBsmt,HasFireplace,IsNormalCondition,ExterQual_Score,ExterCond_Score,BsmtQual_Score,BsmtCond_Score,HeatingQC_Score,KitchenQual_Score,FireplaceQu_Score,GarageQual_Score,GarageCond_Score,Qual_x_TotalSF,Kitchen_x_TotalSF,Cond_x_Age,TotalSF_to_Neighborhood_Ratio,OverallQual_to_Neighborhood_Ratio,Age_vs_Neighborhood_Avg,TotalSF_to_MSSubClass_Ratio,LotArea_to_MSZoning_Ratio,TotalSF_to_OverallQual_Ratio,TotalSF_to_Decade_Ratio,KMeansCluster,TotalSF_squared,OverallQual_squared,GrLivArea_squared,GarageArea_squared,Age_squared,LotArea_squared,TotalBath_squared,LotArea_to_TotalSF_Ratio,GarageArea_to_TotalSF_Ratio,Porch_to_TotalSF_Ratio,Living_to_Total_Ratio,Bsmt_to_Total_Ratio,Rooms_per_SF,Bedrooms_per_SF,Bath_per_SF,YearsSince2006,MarketCycle,Quarter,PeakSeason,EndOfYear,AvgQuality,MaxQuality,MinQuality,QualityRange,ExcellentFeatures,PoorFeatures,Cluster_Size_k6,Cluster_Size_k8,Cluster_Quality_k6,Cluster_Quality_k8,Cluster_Efficiency_k4,Cluster_Efficiency_k6,Cluster_Age_Quality_k4,Cluster_Age_Quality_k6,Cluster_Luxury_k3,Cluster_Luxury_k5,Cluster_Comprehensive_k8,Cluster_Comprehensive_k10,Qual_x_LotArea,Qual_x_GarageArea,Qual_x_Bath,Qual_x_GrLivArea,Qual_x_BsmtSF,Age_x_Quality,Age_x_Size,Living_x_Bath,Rooms_x_Qual,Rooms_x_KitchenQual,GarageArea_x_Qual,GarageCars_x_Qual,BsmtSF_x_Qual,BsmtSF_x_OverallQual,YearBuilt_x_Qual,YearRemod_x_Qual,Bath_x_Qual,Bath_x_KitchenQual,AvgQual_x_Size,AvgQual_x_Age,Qual_Age_Interaction,RemodAge_FromBuild,Is_Remodeled,OverallQual_Squared
20,RL,70.0,9.32375833901174,Pave,<None>,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1965,1965,Hip,CompShg,HdBoard,HdBoard,None,-0.8171343255986645,CBlock,No,Rec,0.9657318205461118,Unf,-0.3596623231834907,-0.9531166294049044,1040,GasA,Y,SBrkr,-0.1860673677854218,-0.8700861080477102,0,-0.9672824681035476,1,0,1,0,3,1,5,Typ,0,Detchd,0.1712037602080856,Unf,1,384,Y,-0.94902605868455,-1.0703598832348913,-0.4079206211050907,0,-0.2940036598327685,0,<None>,<None>,<None>,0,2,2008,WD,Normal,43,0.4624181404378082,43,-0.5655044933516225,2.0,-1.7028482440615262,11.771443882099636,1960,0,0,1,1,0,1,3,3,3,3,5,3,0,3,3,-2.8275224667581123,-1.6965134800548674,215,0.9619812225580933,0.9946236559139785,0.0,-31.465949446508816,1.0123032089151263,1.055279990713433,2.375771369958663,Cluster_2,0.3197953320008752,25,0.9356353731004905,147456,1849,86.93246956429095,4.0,21.45881417953797,883.7835929814532,-3.919138904788683,-2.226219726793024,2393.580564324769,152.8232635586473,91.69395813518838,4.603039546778402,2,2,1,0,0,3.272727272727273,5,0,5,3,1,5,4,4,3,0,0,3,2,1,1,5,0,46.6187916950587,1920,10.0,-4.836412340517738,5200,215,-24.316693214119766,-1.9345649362070951,25,15,1152,5,3120,5200,9825,9825,10.0,6.0,-1.8507419782416736,140.72727272727275,215,0,0,25
60,RL,85.0,9.386392315756542,Pave,<None>,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9,5,2005,2006,Hip,CompShg,WdShing,Wd Shng,Stone,1.3016159376765264,PConc,No,GLQ,1.031687699206494,Unf,-0.3596623231834907,-0.7817093157815044,1175,GasA,Y,SBrkr,0.2210429387263046,1.226323644619686,0,1.4828580615427005,1,0,3,0,4,1,11,Typ,2,BuiltIn,0.3764691893871889,Fin,3,736,Y,0.9981259069151318,0.3557661281027301,-0.4079206211050907,0,-0.2940036598327685,0,<None>,<None>,<None>,0,7,2006,New,Partial,1,-1.5729704126478672,0,1.200535154653603,4.0,0.235798896106869,12.75130259456002,2000,0,1,1,1,1,1,5,3,5,3,5,5,4,3,3,10.804816391882426,6.002675773268015,5,1.0283115898391166,1.0896226415094339,0.0,2.8370537639525626,1.0191035327052214,0.8612327700072477,2.150024061875773,Cluster_3,1.4412846575591503,81,2.1988680306821755,541696,1,88.10436070529346,16.0,4.26550436874711,334.46409544675384,0.10715525067082476,0.6738624731383236,533.9610219428475,4.43037810754484,1.61104658456176,1.8177396491671405,0,0,3,1,0,4.545454545454546,9,3,6,7,0,2,6,5,4,0,0,2,5,0,0,3,8,84.47753084180887,6624,36.0,13.345722553884304,10575,9,1.200535154653603,5.931432246170802,99,55,2208,27,5875,10575,18045,18054,36.0,20.0,5.456977975698195,4.545454545454546,9,1,1,81
20,RL,0.0,9.470317173335742,Pave,<None>,IR2,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,6,1962,1962,Hip,CompShg,HdBoard,Plywood,None,-0.8171343255986645,CBlock,No,ALQ,0.8297835722023543,Unf,-0.3596623231834907,-0.7891599287551972,912,GasA,Y,SBrkr,-0.6041959824106669,-0.8700861080477102,0,-1.3545034281547998,1,0,1,0,2,1,4,Typ,0,Detchd,0.1560309747043372,Unf,1,352,Y,0.982745092114137,-1.0703598832348913,-0.4079206211050907,0,3.401329933749769,0,<None>,<None>,<None>,0,9,2008,WD,Normal,46,0.5008650660765808,46,-0.9620193587589944,2.0,0.9006955308590165,11.87757552297847,1960,0,0,1,1,0,1,3,3,3,3,3,3,0,3,3,-4.810096793794972,-2.886058076276983,276,1.6364937321339768,0.9946236559139785,3.0,-53.52893366039334,1.028215459413971,1.7952108107231217,4.041591316701521,Cluster_2,0.9254812466270667,25,1.834679536883105,123904,2116,89.68690736357787,4.0,249.34590001369313,9267.879332694485,23.714595157666384,-35.662995249601416,24012.23281652662,-11.283388769525052,-5.641694384762526,52.658405299400485,2,2,3,0,0,3.1818181818181817,6,0,6,2,1,5,4,2,6,0,0,0,2,1,1,5,0,47.35158586667871,1760,10.0,-6.772517140773999,4560,230,-44.25289050291374,-2.7090068563095997,20,12,1056,5,2736,4560,9810,9810,10.0,6.0,-3.0609706869604363,146.36363636363635,230,0,0,25
20,RL,91.0,9.273596821611198,Pave,<None>,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,Stone,1.3131230761946473,PConc,Av,Unf,-1.3528794921740803,Unf,-0.3596623231834907,1.6386767569324894,1494,GasA,Y,SBrkr,0.965227345869782,-0.8700861080477102,0,0.1194338043831455,0,0,2,0,3,1,7,Typ,1,Attchd,0.3816715965875489,RFn,3,840,Y,1.0247103752473303,0.5606949802045049,-0.4079206211050907,0,-0.2940036598327685,0,<None>,<None>,<None>,0,8,2007,New,Partial,1,-1.5729704126478672,0,0.6294555386134622,2.0,0.3669327483530664,12.54076114938842,2000,0,0,1,1,1,1,4,3,4,3,5,4,4,3,3,4.406188770294235,2.5178221544538486,5,2.937009009703722,1.0542168674698795,-5.0,35.02433029213941,1.0068570504903465,1.6773582317010145,1.1272844020052095,Cluster_3,0.39621427509116375,49,0.014264433629431467,705600,1,85.99959800979731,4.0,5.691224216833984,515.5096166138866,0.22518733384115355,0.07329675560511104,916.8706752632697,6.253161171827655,2.679926216497566,1.2274038490806825,1,1,3,1,0,4.090909090909091,7,3,4,7,0,4,6,1,1,0,0,2,0,0,0,3,1,64.91517775127839,5880,14.0,0.8360366306820185,10458,7,0.6294555386134622,0.238867608766291,49,28,2520,21,5976,10458,14042,14049,14.0,8.0,2.5750453852368906,4.090909090909091,7,1,1,49
20,RL,0.0,9.298442820197728,Pave,<None>,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1960,1960,Hip,CompShg,MetalSd,MetalSd,BrkFace,1.248324167686608,CBlock,No,BLQ,0.8262870893279862,Unf,-0.3596623231834907,0.1423541211824011,1253,GasA,Y,SBrkr,0.4064732134403828,-0.8700861080477102,0,-0.4117733544686185,1,0,1,1,2,1,5,Typ,1,Attchd,0.1459329593678469,RFn,1,352,Y,-0.94902605868455,1.4380714516447406,2.4538489352043817,0,-0.2940036598327685,0,<None>,GdWo,<None>,0,5,2008,WD,Normal,48,0.5250572105819146,48,0.029851093658618,2.5,1.1612909505575253,11.964007453736912,1960,0,0,1,1,1,1,3,3,3,3,3,3,2,3,3,0.179106561951708,0.089553280975854,240,-0.11226469010429432,1.1194029850746268,0.0,1.6609823883415815,1.009554641223968,-0.2670206365520096,-0.1254090365503119,Cluster_0,0.0008910877926155837,36,0.16955729545033854,123904,2304,86.46103888048668,6.25,9.028919692811472,341.79698615408114,1.1276299629220745,-0.39983776004525556,1216.6807490087037,8.500124973908978,3.4000499895635916,2.4275354130261446,2,2,2,1,0,3.3636363636363638,6,2,4,2,1,5,3,4,3,0,0,3,2,0,4,1,0,55.79065692118637,2112,15.0,-2.470640126811711,7518,288,1.432852495613664,-1.0294333861715463,30,15,1056,6,3759,7518,11760,11760,15.0,7.5,0.10040822412444236,161.45454545454547,288,0,0,36
45,RM,51.0,8.71948076085107,Pave,<None>,Reg,Lvl,AllPub,Corner,Gtl,BrkSide,Norm,Norm,1Fam,1.5Unf,7,8,1929,2001,Gable,CompShg,Wd Sdng,Wd Sdng,None,-0.8171343255986645,BrkTil,No,Unf,-1.3528794921740803,Unf,-0.3596623231834907,0.7180620066911517,832,GasA,Y,FuseA,-0.81352722044011,-0.8700861080477102,0,-1.546892605334549,0,0,1,0,2,1,5,Typ,0,Detchd,0.3039985039368478,Unf,2,576,Y,0.6319300992843311,1.1314106824337595,-0.4079206211050907,0,-0.2940036598327685,0,<None>,GdPrv,<None>,0,7,2007,WD,Normal,78,-0.1138088679217672,6,-1.1907950185478209,1.0,0.1914848850896341,11.790564777297387,1920,0,0,1,1,0,1,3,3,3,3,5,3,0,3,3,-8.335565129834746,-3.572385055643463,624,1.6444843919664236,1.3856655290102389,0.0,0.98446870760775,1.0022758718335714,-3.1732024012839966,1.8335786468580861,Cluster_2,1.417992776198305,49,2.392876732438709,331776,6084,76.02934473885196,1.0,-45.700777867350965,-3018.9467439142354,-1.003615747135664,8.107615267464835,-4360.700852320562,-9.142562819881912,-3.6570251279527644,-5.241226985962214,1,1,3,1,0,3.727272727272727,8,0,8,3,1,5,4,0,2,0,0,1,3,1,1,5,7,61.03636532595749,4032,7.0,-10.828248237341844,5824,546,-92.88201144673003,-1.546892605334549,35,15,1728,14,2496,5824,13503,14007,7.0,3.0,-4.438417796405514,290.7272727272727,546,72,1,49
20,RL,0.0,9.32741204356202,Pave,<None>,IR1,Lvl,AllPub,CulDSac,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,7,1970,1970,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,1.2175357736850985,CBlock,No,ALQ,0.677872270729457,Unf,-0.3596623231834907,-0.0658531867259789,1004,GasA,Y,SBrkr,-0.2981872604945323,-0.8700861080477102,0,-1.0714999215659489,1,0,1,0,2,1,5,Typ,1,Attchd,0.1965604750361335,Fin,2,480,Y,-0.94902605868455,-1.0703598832348913,-0.4079206211050907,0,-0.2940036598327685,0,<None>,<None>,Shed,700,3,2010,WD,Normal,40,0.4210415368309103,40,-0.6736924571197548,2.0,-1.7028482440615262,11.91170829631447,1970,0,0,1,1,1,1,3,3,3,3,5,3,3,3,3,-4.0421547427185285,-2.0210773713592642,280,2.533638324581618,1.1194029850746268,-8.0,-37.485772522489356,1.0126999005394899,6.026237792077351,1.4205104318784025,Cluster_0,0.45386152678005265,36,1.1481120819158346,230400,1600,87.00061543038582,4.0,28.58472703766207,1471.0049169049087,-5.218537791161239,-3.2837117772640303,3076.851951192767,-69.93014664202374,-27.972058656809498,6.129187153770452,4,0,1,1,0,3.8181818181818183,7,3,4,3,0,5,4,2,6,0,0,0,2,0,4,1,4,55.96447226137212,2880,12.0,-6.428999529395693,6024,240,-26.947698284790192,-2.1429998431318977,30,15,1440,12,3012,6024,11820,11820,12.0,6.0,-2.572280290820882,152.72727272727275,240,0,0,36
90,RL,72.0,9.286560397887593,Pave,<None>,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,Duplex,1Story,4,5,1967,1967,Gable,CompShg,MetalSd,MetalSd,None,-0.8171343255986645,Slab,<None>,<None>,-1.3528794921740803,<None>,-0.3596623231834907,-2.063406981601136,0,GasA,Y,SBrkr,0.5136990969559736,-0.8700861080477102,0,-0.3103921498521328,0,0,2,0,2,2,6,Typ,0,CarPort,0.1813361323684345,Unf,2,516,Y,-0.94902605868455,-1.0703598832348913,-0.4079206211050907,0,-0.2940036598327685,0,<None>,<None>,Shed,500,10,2006,WD,Normal,39,0.4065211821074905,39,-1.9108008818671032,2.0,-1.7028482440615262,11.407576060361786,1960,0,0,1,0,0,1,3,3,0,0,3,3,0,3,3,-7.643203527468413,-5.73240264560131,195,3.2504685462519585,0.7956989247311828,-4.0,-7.22915119436152,1.0082645376201556,1.9308939526951616,8.027568449414524,Cluster_2,3.6511600101440993,16,0.09634328668982887,266256,1521,86.24020402361417,4.0,-10.196037995539198,-566.5343658234299,1.8696163760522053,0.340790348397382,-0.0,8.700597011349954,2.900199003783318,-2.1958696349745344,0,0,4,0,0,2.4545454545454546,5,0,5,2,3,0,0,3,3,0,0,3,2,1,1,1,4,37.14624159155037,2064,8.0,-1.2415685994085313,0,156,-74.52123439281702,-0.6207842997042656,24,18,1548,8,0,0,7868,7868,8.0,6.0,-4.690147619128345,95.72727272727273,156,0,0,16
20,RL,66.0,9.524859098381524,Pave,<None>,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,RRAe,Norm,1Fam,1Story,5,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,-0.8171343255986645,PConc,No,GLQ,0.7463397493106708,Unf,-0.3596623231834907,0.0298954036980972,1114,GasA,Y,SBrkr,0.0326182688326114,-0.8700861080477102,0,-0.7631931089356526,1,0,1,1,3,1,6,Typ,0,Detchd,0.3712702419788715,Unf,2,576,Y,-0.94902605868455,1.0871003001508164,-0.4079206211050907,0,-0.2940036598327685,0,<None>,<None>,<None>,0,6,2008,WD,Normal,4,-0.9191463733376204,4,-0.3504596035284215,2.5,-0.1767872652255838,11.976665770490769,2000,0,0,1,1,0,0,3,3,3,3,5,4,0,3,3,-1.7522980176421075,-1.401838414113686,20,-4.54680726666163,0.7908847184986595,-13.0,-19.50036524433426,1.0341372093925432,0.6539877428117079,-0.62763391590891,Cluster_1,0.12282193370529837,25,0.5824637215268669,331776,16,90.72294084402131,6.25,14.66399803633814,886.7808732589024,-0.27217285666284097,-1.1749740479290531,1715.058841684752,25.33710050848826,12.66855025424413,3.848875317963986,2,2,2,1,0,3.3636363636363638,5,0,5,4,1,5,4,1,1,0,0,2,0,1,1,1,4,47.624295491907624,2880,12.5,-3.815965544678263,5570,20,-1.401838414113686,-1.9079827723391316,30,24,1728,10,3342,5570,10020,10020,12.5,10.0,-1.1788186664137814,13.454545454545455,20,0,0,25
20,RL,70.0,8.93075873555827,Pave,<None>,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1958,1965,Hip,CompShg,BrkFace,Plywood,None,-0.8171343255986645,CBlock,No,LwQ,0.5959324381532098,Unf,-0.3596623231834907,0.1528479777121894,1029,GasA,Y,SBrkr,0.6174008272511974,-0.8700861080477102,0,-0.2120915215569613,0,0,1,0,3,1,6,Min1,0,Attchd,0.1358486785665237,Unf,1,294,Y,-0.94902605868455,-1.0703598832348913,-0.4079206211050907,0,-0.2940036598327685,0,<None>,MnPrv,<None>,0,5,2009,COD,Abnorml,51,0.5594222484204049,44,-0.1553427244870532,1.0,-1.7028482440615262,11.842236406331557,1950,0,0,1,1,0,1,3,3,3,3,3,3,0,3,3,-0.776713622435266,-0.46602817346115954,306,0.5842165457633417,0.9328358208955223,3.0,-8.643620648568874,0.9696342823714458,0.28988287587693407,0.3921225168939176,Cluster_0,0.024131362051060513,25,0.044982813516346976,86436,2601,79.75845159275033,1.0,10.573233658746103,348.0701682483686,-2.016022703441954,-0.2510977265047075,1218.24558886929,7.615097646691672,3.807548823345836,1.183912136899213,3,3,2,1,0,3.1818181818181817,6,0,6,2,1,5,3,2,6,0,0,0,2,1,1,5,7,44.65379367779135,1470,5.0,-1.0604576077848065,5145,255,-7.9224789488397125,-0.2120915215569613,30,18,882,5,3087,5145,9790,9825,5.0,3.0,-0.4942723051860783,162.27272727272725,255,7,1,25
60,RL,101.0,9.562123369834488,Pave,<None>,IR1,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,1.3487504978260687,PConc,Av,Unf,-1.3528794921740803,Unf,-0.3596623231834907,1.2066625666970572,1158,GasA,Y,SBrkr,0.155816049840959,1.2380430151026196,0,1.5522578975238883,0,0,3,1,4,1,9,Typ,1,BuiltIn,0.3764691893871889,RFn,3,853,Y,1.1496264971172463,1.2828969132778452,-0.4079206211050907,0,-0.2940036598327685,0,<None>,<None>,<None>,0,11,2006,New,Partial,1,-1.5729704126478672,0,1.2376276678877989,3.5,1.1780638953889884,12.692506186542175,2000,0,1,1,1,1,1,4,3,5,3,5,4,4,3,3,9.901021343102391,4.9505106715511955,5,1.0600829720490694,0.9685534591194968,0.0,2.9247092181703107,1.0381830823332738,1.2607850638967746,2.2164526005652356,Cluster_3,1.5317222443213918,64,2.409504580425282,727609,1,91.43420333993487,12.25,4.273330861546158,381.2072992488453,0.5264789635449126,0.6937069646574119,517.5123710787371,3.526289411713247,1.567239738539221,1.5641565619823663,0,0,4,0,1,4.2727272727272725,8,3,5,7,0,2,6,5,4,0,0,2,5,0,0,3,8,76.4969869586759,6824,28.0,12.418063180191107,9264,8,1.2376276678877989,5.432902641333609,72,36,2559,24,5790,9264,16040,16048,28.0,14.0,5.288045490066049,4.2727272727272725,8,1,1,64
45,RM,57.0,8.915969311373605,Pave,Grvl,Reg,Bnk,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Unf,7,7,1930,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,-0.8171343255986645,PConc,No,Unf,-1.3528794921740803,Unf,-0.3596623231834907,0.375374634013533,637,GasA,Y,FuseF,0.0154400555694505,-0.8700861080477102,0,-0.77926396260169,0,0,1,0,3,1,6,Typ,1,Attchd,-0.0038917571510613,Unf,1,280,N,-0.94902605868455,-1.0703598832348913,2.454208954424435,0,-0.2940036598327685,0,<None>,GdPrv,<None>,0,6,2007,WD,Normal,77,0.7898201726804517,57,-1.09156414953874,1.0,0.4264043519935018,11.84510995088398,1930,0,0,1,1,1,1,3,3,3,3,5,4,4,3,3,-7.64094904677118,-4.36625659815496,539,1.3031904102244358,1.471590909090909,-7.0,0.9024313427829486,1.02486158980023,-2.908774328511984,2.401073594593257,Cluster_2,1.1915122925582329,49,0.607252323409688,78400,5929,79.49450876135592,1.0,-97.37401981330402,-3057.965387223242,-4.656891961991016,8.510579375522838,-6956.871255932875,27.181787218428774,13.590893609214387,-10.92130495436872,1,1,2,1,0,4.090909090909091,7,3,4,5,0,0,0,2,5,0,0,0,1,0,4,7,7,62.41178517961524,1960,7.0,-5.4548477382118294,4459,539,-84.05043951448299,-0.77926396260169,42,24,840,7,1911,4459,13510,13650,7.0,4.0,-4.465489702658481,315.0,539,20,1,49
20,RL,75.0,9.184304357425342,Pave,<None>,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2002,2002,Hip,CompShg,VinylSd,VinylSd,BrkFace,1.298582288758696,PConc,No,Unf,-1.3528794921740803,Unf,-0.3596623231834907,1.963961696064586,1777,GasA,Y,SBrkr,1.5474823836624805,-0.8700861080477102,0,0.6807162185121808,0,0,2,0,3,1,7,Typ,1,Attchd,0.3608827242300597,RFn,2,534,Y,1.0454536768960323,1.2981453394649145,-0.4079206211050907,0,-0.2940036598327685,0,<None>,<None>,<None>,0,9,2008,WD,Normal,6,-0.6902261344556181,6,1.2776328643760142,2.0,0.953175478940982,12.345838935721968,2000,0,0,1,1,1,1,4,3,4,3,5,4,4,3,3,10.221062915008114,5.110531457504057,30,5.961372970093482,1.2048192771084338,0.0,71.09038317871853,0.9971623496260957,1.3015388022942667,2.2880974288872755,Cluster_3,1.6323457361336586,64,0.4633745701455231,285156,36,84.35144652982213,4.0,4.032390163083416,234.4539404713481,0.4184939082366623,0.29887003702797005,780.1959779355534,4.164891088036626,1.7849533234442683,0.8781046459601052,2,2,3,0,0,4.181818181818182,8,3,5,7,0,4,1,5,4,0,0,2,5,0,4,4,1,73.47443485940273,4272,16.0,5.445729748097446,14216,48,7.665797186256086,1.3614324370243616,56,28,1602,16,7108,14216,16016,16016,16.0,8.0,5.342828341936059,25.09090909090909,48,0,0,64
120,RM,44.0,8.348774539791274,Pave,<None>,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,1Story,5,7,1976,1976,Gable,CompShg,CemntBd,CmentBd,None,-0.8171343255986645,PConc,No,GLQ,0.9151686387861134,Unf,-0.3596623231834907,-0.6990251561764529,1040,GasA,Y,SBrkr,-0.1254551234314091,-0.8700861080477102,0,-0.9108242061181032,1,0,1,0,3,1,6,Typ,1,Attchd,0.2271020421084458,Unf,2,572,Y,0.8751970014848166,1.122867334084935,-0.4079206211050907,0,-0.2940036598327685,0,<None>,<None>,<None>,0,6,2007,WD,Normal,31,0.2740631316740511,31,-0.5358809968237029,2.0,0.450591730431615,11.774527900858468,1970,0,0,1,1,1,1,3,3,4,3,3,3,3,3,3,-2.6794049841185146,-1.607642990471109,217,0.42089759481569866,1.118421052631579,-5.0,-1.884007125350149,0.9596644009103221,1.0,1.129928854314236,Cluster_1,0.2871684427567655,25,0.829600734450673,327184,961,69.702036316267,4.0,17.988435040700036,1232.4425332412516,0.9708538701235991,-1.9624798809888933,2240.8046058931845,67.28283246848713,33.641416234243565,4.3092396267176625,1,1,2,1,0,3.6363636363636362,7,3,4,3,0,3,2,4,6,0,0,0,2,0,4,6,5,41.743872698956366,2860,10.0,-4.554121030590516,5200,155,-16.61231090153479,-1.8216484122362064,30,18,1716,10,4160,5200,9880,9880,10.0,6.0,-1.9486581702680106,112.72727272727272,155,0,0,25
20,RL,0.0,9.017604776833355,Pave,<None>,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,8,1968,2001,Gable,CompShg,Plywood,Plywood,None,-0.8171343255986645,CBlock,Mn,Rec,0.0772520995212385,ALQ,2.781511739881433,-0.6851662241428685,1060,GasA,Y,SBrkr,-0.1254551234314091,-0.8700861080477102,0,-0.9108242061181032,1,0,1,0,3,1,6,Typ,1,Attchd,0.1864074747498199,Unf,1,270,Y,1.3059812445894468,1.027938036630741,-0.4079206211050907,0,-0.2940036598327685,0,<None>,MnPrv,<None>,0,5,2010,WD,Normal,42,0.4489723089883198,9,-0.5064384552552567,2.0,1.4964791413093297,11.944714374881176,1960,0,0,1,1,1,1,3,4,3,3,5,4,3,3,3,-2.5321922762762834,-2.0257538210210266,336,0.8615038254593671,0.9946236559139785,-1.0,-28.17938145174281,0.9790633691267835,0.9450576867943454,2.127625857595811,Cluster_2,0.2564799089613306,25,0.829600734450673,72900,1764,81.31719591116774,4.0,18.270476849036154,547.0442397201684,3.0320010893135287,-1.8454116124244582,2147.655163345846,67.28283246848713,33.641416234243565,4.052179553482729,4,0,2,1,0,4.0,8,3,5,5,0,5,3,0,7,0,0,1,3,0,4,5,0,45.08802388416677,1350,10.0,-4.554121030590516,5300,210,-21.27041512072078,-1.8216484122362064,30,24,810,5,3180,5300,9840,10005,10.0,8.0,-2.0257538210210266,168.0,210,33,1,25
20,RL,110.0,9.56317796268366,Pave,<None>,Reg,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,Stone,1.4271852088682262,PConc,No,Unf,-1.3528794921740803,Unf,-0.3596623231834907,1.7243247377799364,1566,GasA,Y,SBrkr,1.1827611680407957,-0.8700861080477102,0,0.3282022441930874,0,0,2,0,3,1,7,Typ,1,Attchd,0.3868774641567882,RFn,3,890,Y,-0.94902605868455,0.8052596629938167,-0.4079206211050907,0,-0.2940036598327685,0,<None>,<None>,<None>,0,7,2009,WD,Normal,2,-1.278041241431895,2,0.8350493292888674,2.0,-0.5691969421206252,12.454107814022272,2000,0,0,1,1,1,1,4,3,4,3,5,4,4,3,3,6.6803946343109395,3.3401973171554697,10,0.7152567753360677,0.9685534591194968,1.0,46.46403395491112,1.0382975820539335,0.8506740349310532,1.4954798648460408,Cluster_3,0.6973073823457874,64,0.10771671309337898,792100,4,91.45437274595841,4.0,5.211401028870247,485.0005859760183,-0.3101807308587202,0.1788520008452715,853.3830535263422,5.27028171395137,2.2586921631220154,1.0898889572494792,3,3,3,1,0,4.181818181818182,8,3,5,7,0,2,6,5,4,0,0,2,5,0,0,3,8,76.50542370146928,7120,16.0,2.6256179535446993,12528,16,1.6700986585777349,0.6564044883861748,56,28,2670,24,6264,12528,16056,16056,16.0,8.0,3.4920244679352637,8.363636363636363,16,0,0,64
